errs,losses,valid_losses
"[0.25388554 0.19281207 0.11244629 0.12870629 0.13951907 0.16732912
 0.18345135 0.14637579 0.1475597  0.13569078 0.12338216 0.13616751
 0.1265182  0.12033186 0.11269494 0.1075523  0.10744257 0.09718899
 0.09935162 0.09046051 0.08405826 0.07213246 0.07778855 0.0726099
 0.07236841 0.06621801 0.05764751 0.05849985 0.06278499 0.05139803
 0.05185223 0.05139804 0.05821116 0.05846657 0.05914922 0.05314135
 0.05113987 0.0548761  0.05140516 0.05364085 0.05553609 0.05438945
 0.06291539 0.05451893 0.05378028 0.06136822 0.05502275 0.06097218
 0.05342321 0.05674342 0.05184391 0.05021999 0.05267572 0.04816185
 0.04399081 0.04939834 0.04514416 0.04971815 0.04696184 0.0525402
 0.05071449 0.0558897  0.05815544 0.05827102 0.06311027 0.06550467
 0.06012857 0.06801942 0.06012161 0.06902021 0.06146137 0.06730067
 0.05960378 0.06261347 0.06469298 0.0679068  0.06762118 0.0698486
 0.06747262 0.06549578 0.0666988  0.08220734 0.07947145 0.08704288
 0.08290665 0.08925924 0.08403731 0.08184495 0.07967689 0.07995249
 0.08828704 0.07607216 0.08712359 0.0794248  0.07523293 0.07281387
 0.0777579  0.07855748 0.06899492 0.06907894 0.06164856 0.05815032
 0.0627521  0.05631436 0.04751462 0.05099248 0.04600688 0.05145242
 0.05146935 0.0585003  0.05471059 0.05379402 0.05723731 0.04881309
 0.05353057 0.05437974 0.05648591 0.06355062 0.06395704 0.07058662
 0.07229998 0.07722945 0.07317372 0.08468558 0.08618422 0.07978931
 0.09209062 0.09584563 0.09125285 0.09362347 0.09370175 0.10840312
 0.10187768 0.10594133 0.11086745 0.10331435 0.11899177 0.11322463
 0.12042401 0.12218045 0.14075527 0.12987053 0.13448721 0.15133867
 0.12817606 0.13940838 0.12978876 0.14169186 0.15453905]",losses,14.719262450933456
"[0.16668141 0.19503462 0.11356517 0.12532674 0.16957805 0.17989309
 0.18230124 0.14579666 0.14755972 0.13334116 0.14285222 0.13259202
 0.12591794 0.12499654 0.10903996 0.11990316 0.11402587 0.1071571
 0.09803002 0.08476721 0.09070644 0.08258729 0.07781672 0.0695097
 0.07171053 0.06473856 0.06411057 0.06350726 0.06789402 0.05345395
 0.05104971 0.04908948 0.05539965 0.05563081 0.05955785 0.05422341
 0.05263472 0.05630596 0.04695991 0.04765999 0.05527847 0.05678258
 0.05867933 0.0551537  0.05717418 0.06277779 0.05947349 0.0613753
 0.05774359 0.05509868 0.05086665 0.05328611 0.05478723 0.05187393
 0.04312516 0.04824229 0.04449259 0.05129014 0.04892242 0.04797149
 0.050563   0.05106643 0.05522966 0.05958585 0.06519409 0.0680857
 0.06622129 0.071854   0.05707581 0.0684328  0.06517075 0.06967289
 0.06826491 0.06042009 0.0625     0.06898886 0.06981573 0.07072721
 0.07071283 0.06755169 0.06634567 0.08220734 0.08362693 0.08695389
 0.08216244 0.09314398 0.08691806 0.0819354  0.08129768 0.08086623
 0.09073775 0.07958603 0.0920103  0.07883114 0.07373773 0.07585968
 0.07267107 0.07836384 0.06645403 0.06332237 0.06002011 0.05835188
 0.06305788 0.05751766 0.052736   0.05162724 0.04713293 0.05384555
 0.05873797 0.05887412 0.05733214 0.05448964 0.05727665 0.05037607
 0.05373488 0.05538061 0.05508015 0.06145985 0.06580731 0.06990132
 0.0801276  0.07747018 0.08097396 0.09351125 0.08355263 0.08256317
 0.09468078 0.09648813 0.09325641 0.0936235  0.09119069 0.11047979
 0.10362354 0.10348648 0.10660333 0.10314159 0.11358936 0.12216344
 0.13005148 0.13686562 0.13900553 0.12523746 0.12586099 0.1461989
 0.14065339 0.15602477 0.14769067 0.1250222  0.14736399]",average_loss,14.416753619909286
"[0.18158334 0.19281207 0.11076799 0.12532671 0.16901088 0.17817985
 0.17885074 0.14579667 0.15553066 0.14273968 0.14403549 0.13437977
 0.12411713 0.11912248 0.11330409 0.11867574 0.11278924 0.10653409
 0.09677449 0.09235831 0.09198142 0.08515718 0.07747888 0.07342575
 0.07434211 0.06489161 0.06678494 0.06076281 0.06630038 0.05345395
 0.05381398 0.05139804 0.06102268 0.05888358 0.06292906 0.0583112
 0.05106119 0.05421913 0.05596437 0.05476226 0.05756027 0.0581967
 0.06255791 0.05497737 0.05926273 0.06731594 0.05981325 0.06258466
 0.05500181 0.06003289 0.05604615 0.05134961 0.05395543 0.05349202
 0.0494208  0.05433506 0.05696542 0.05976658 0.05230747 0.06030702
 0.05228985 0.05673376 0.05955081 0.06299247 0.06898965 0.06612768
 0.06460938 0.05952437 0.06347642 0.06593632 0.06446701 0.07432947
 0.06459271 0.06030311 0.06688596 0.06577191 0.06672873 0.07318728
 0.06678354 0.06520209 0.06943561 0.08483257 0.08259176 0.08472887
 0.08179031 0.09478752 0.08183172 0.08030754 0.07979806 0.08452121
 0.09401559 0.0886173  0.09047447 0.08386158 0.07775121 0.08023802
 0.0756304  0.07733104 0.06479268 0.06167763 0.06591909 0.06177841
 0.06210658 0.05830839 0.05247494 0.05272044 0.04445188 0.05580357
 0.05873798 0.0581265  0.0545966  0.05159125 0.05727665 0.04749056
 0.05301977 0.05396272 0.05476066 0.07034561 0.06442519 0.07195724
 0.0788855  0.08719608 0.07963677 0.0953478  0.08157894 0.08664238
 0.09468077 0.0971306  0.09717245 0.09647014 0.09489121 0.10923378
 0.11082517 0.10371663 0.10903998 0.11307567 0.11691391 0.11858794
 0.13338614 0.13275376 0.13492285 0.13435881 0.12183539 0.13820365
 0.13498189 0.14757577 0.17286527 0.12502222 0.14460438]",losses,14.210049450397491
"[0.25112593 0.18781114 0.10461421 0.14363286 0.13781762 0.16732913
 0.17112818 0.14072925 0.14755972 0.12805448 0.12967496 0.140041
 0.12411712 0.12966123 0.10721248 0.12442926 0.11824501 0.1071571
 0.09495728 0.08887905 0.09070642 0.08013419 0.08105437 0.07277308
 0.07368421 0.06422841 0.06611636 0.0571517  0.06641757 0.05208333
 0.0498905  0.05139803 0.05961692 0.05533889 0.0534284  0.05181882
 0.04891724 0.05414183 0.05066428 0.05008972 0.05503925 0.05438944
 0.06025221 0.05374311 0.05769632 0.06415299 0.05582117 0.06016593
 0.05347306 0.05509868 0.04925416 0.05338294 0.05182792 0.05158839
 0.04422691 0.04908589 0.05012397 0.04956403 0.0501631  0.05299708
 0.04667005 0.05402068 0.05743525 0.06015362 0.06251489 0.06105463
 0.06111939 0.0609697  0.06096032 0.06432097 0.06146138 0.06492845
 0.06465124 0.05927953 0.06030702 0.06466061 0.06239817 0.07002433
 0.06481888 0.06534892 0.06638981 0.08344622 0.07641032 0.08455086
 0.08357646 0.09320375 0.08007627 0.08085015 0.07944967 0.08132312
 0.08795007 0.07764415 0.09145183 0.0794248  0.07350163 0.07519341
 0.07436669 0.07623368 0.06166543 0.06578948 0.05997026 0.05734408
 0.06195369 0.05631436 0.0477757  0.04725444 0.04523832 0.05145241
 0.04821226 0.05513606 0.05197506 0.05526253 0.05942059 0.05025584
 0.05404135 0.05479676 0.05718879 0.06494446 0.0667213  0.07264254
 0.07433891 0.07833685 0.07919103 0.08499167 0.08486843 0.08011565
 0.09107708 0.08988814 0.0989028  0.08887904 0.09195062 0.09303561
 0.09540349 0.10425362 0.10173003 0.10227775 0.11054182 0.11173485
 0.1239738  0.11983082 0.13861671 0.12596138 0.13678756 0.13991688
 0.13384753 0.14109819 0.13090762 0.14002486 0.15509096]",average_loss,13.885695099830627
"[0.17716801 0.15558322 0.11804064 0.11096343 0.14065334 0.1684713
 0.17227836 0.14753409 0.15728039 0.14039004 0.12908334 0.13378383
 0.1265182  0.12033185 0.11330409 0.11599077 0.1116617  0.10445741
 0.10054106 0.09140941 0.0932564  0.08644214 0.08006901 0.06934654
 0.07302631 0.06489162 0.06002474 0.06076281 0.06414428 0.05002741
 0.04919944 0.04791342 0.05750828 0.05988444 0.05771902 0.05698868
 0.04669463 0.05561035 0.04559215 0.04803379 0.05202138 0.05906693
 0.05909042 0.05670534 0.05639097 0.06336224 0.0583693  0.05855345
 0.05337336 0.05345395 0.05599729 0.05451257 0.05056422 0.05158839
 0.04682385 0.04996075 0.05398683 0.0554513  0.05099021 0.0557383
 0.04582178 0.0505841  0.05743525 0.05758372 0.06482198 0.06639468
 0.06163697 0.06335896 0.06299087 0.06402726 0.06342603 0.06905785
 0.06459271 0.06138517 0.06140351 0.06691246 0.06257373 0.07020004
 0.06574256 0.06902022 0.07252557 0.08506852 0.08032917 0.08259284
 0.08484163 0.09481741 0.07818577 0.07804663 0.08157034 0.08086623
 0.09081436 0.08525753 0.08959022 0.0806121  0.07625598 0.0789055
 0.07422272 0.07826702 0.06234952 0.06003289 0.06256249 0.0592589
 0.06050974 0.05772393 0.05038639 0.05039299 0.05438964 0.06058985
 0.05947404 0.05719199 0.05425465 0.05224822 0.05294942 0.05001539
 0.05179388 0.05596443 0.06230064 0.07038917 0.07146959 0.07127193
 0.07923704 0.08541461 0.07904246 0.09121557 0.08289474 0.08827407
 0.08983833 0.09006336 0.09598853 0.09330717 0.09670842 0.10861076
 0.11082517 0.09857684 0.10538498 0.10780627 0.11178854 0.11471443
 0.12768495 0.12629227 0.13725579 0.12523745 0.12413573 0.14220124
 0.13554902 0.1498288  0.11692178 0.12391091 0.13963704]",losses,13.638074815273285
"[0.17716795 0.16002841 0.12195667 0.11208995 0.14802632 0.17418219
 0.1774541  0.13392445 0.12423012 0.12981673 0.12634031 0.13229404
 0.11566719 0.12214591 0.11330409 0.11660448 0.10806088 0.11089514
 0.10367987 0.08856274 0.08997784 0.08334658 0.07942147 0.06869385
 0.0743421  0.06606496 0.06544776 0.06032948 0.06290217 0.0486568
 0.04908797 0.04769563 0.05469676 0.05421293 0.05291761 0.0513379
 0.04822882 0.05483745 0.04621904 0.0484076  0.05176375 0.05602112
 0.06059181 0.05483631 0.05482456 0.05940856 0.05802955 0.06298778
 0.05443683 0.05016447 0.04832575 0.04983268 0.04970043 0.0510173
 0.04225951 0.0458989  0.04128132 0.04703651 0.04383718 0.04523026
 0.04055038 0.04841362 0.05212383 0.0531611  0.06110086 0.06336865
 0.06329323 0.06701653 0.05707581 0.06123709 0.06169597 0.06062331
 0.06049623 0.0615314  0.0625     0.06670775 0.0697572  0.06958503
 0.06527338 0.06299929 0.0675375  0.07978861 0.07772646 0.08268185
 0.07866457 0.08830301 0.08570275 0.08317136 0.0815249  0.07538376
 0.08312523 0.07360628 0.08111987 0.07526921 0.07405251 0.07205242
 0.07339091 0.07084375 0.0659654  0.0625     0.05727832 0.05764642
 0.06229344 0.05906476 0.04855889 0.04506804 0.04716867 0.04394667
 0.04696093 0.05289324 0.05334282 0.05089564 0.05497535 0.04941423
 0.05026153 0.05479676 0.05789167 0.06237456 0.0646481  0.07058662
 0.07649504 0.07539982 0.07347087 0.08432847 0.07828948 0.07881029
 0.09042955 0.09105628 0.09434924 0.09172571 0.09132285 0.09698132
 0.0990043  0.10118508 0.09990255 0.10288244 0.11054181 0.11113892
 0.11649771 0.12041824 0.12947929 0.12769878 0.13391213 0.1382036
 0.12590744 0.13771857 0.12811045 0.13113442 0.15067555]",average_loss,13.300930947065353
"[0.17385644 0.15502754 0.13929914 0.14701244 0.13611615 0.17875095
 0.16882785 0.14348012 0.1543642  0.14685154 0.14166898 0.13765731
 0.12351686 0.11851779 0.10660331 0.12320185 0.11824501 0.10466506
 0.10047497 0.09393978 0.09143496 0.08130233 0.08139222 0.07783128
 0.06973684 0.07106448 0.06782498 0.06779243 0.06437863 0.05345395
 0.05035865 0.0472165  0.05469677 0.05521378 0.05526724 0.05362226
 0.04972369 0.05410319 0.04262866 0.04971591 0.05051244 0.05602112
 0.05944788 0.05670533 0.05430242 0.06356853 0.05707824 0.058755
 0.05103039 0.05098684 0.05008483 0.05318929 0.05224383 0.05139803
 0.04485647 0.04939835 0.0469127  0.04882427 0.04654828 0.04568714
 0.04617018 0.04949886 0.05176374 0.05602983 0.0592403  0.06434766
 0.06697549 0.0682259  0.05707581 0.06226505 0.06273694 0.06062331
 0.06494384 0.06042008 0.06030702 0.0666785  0.06762118 0.06633421
 0.06411512 0.06211819 0.0675375  0.08099799 0.07475404 0.08223685
 0.07769707 0.0883329  0.0813366  0.082478   0.08044942 0.08132309
 0.08565253 0.07570227 0.08591352 0.07767507 0.07224251 0.0731946
 0.07366285 0.0745554  0.06249611 0.0625     0.05997025 0.05472378
 0.06020396 0.0545266  0.045165   0.04975822 0.04370118 0.0514524
 0.04845146 0.05812651 0.05311485 0.050857   0.05436561 0.04664897
 0.04923994 0.05225293 0.05437728 0.06333283 0.06649838 0.07127193
 0.07173754 0.07227019 0.07926534 0.07886983 0.08618422 0.07701544
 0.08947232 0.09596246 0.09061535 0.09204202 0.08692852 0.09801964
 0.09158442 0.09834669 0.09929337 0.10676967 0.11146532 0.11143687
 0.12612517 0.11983084 0.14192174 0.1172744  0.12701115 0.13020834
 0.11966878 0.13095939 0.14377466 0.12502222 0.14239667]",losses,13.167624592781067
"[0.18489489 0.16002843 0.11860008 0.10983689 0.14292197 0.16904236
 0.17112818 0.1481132  0.14697647 0.1480263  0.14285223 0.13944508
 0.12291659 0.11730845 0.10782165 0.12258814 0.11700839 0.10341905
 0.09363567 0.08982792 0.08815643 0.08065986 0.07944963 0.0730994
 0.06907895 0.06591192 0.06752782 0.06442206 0.06733157 0.05276864
 0.05024718 0.04656313 0.0536744  0.04883333 0.05312194 0.05229974
 0.0542476  0.04969765 0.04462332 0.05139803 0.05375113 0.05112608
 0.06134251 0.0512746  0.05508563 0.05724262 0.05388458 0.0572433
 0.04945177 0.05345395 0.0492053  0.04760571 0.04533344 0.04882812
 0.04225951 0.04618011 0.04514416 0.04703651 0.04745198 0.04842836
 0.04382228 0.05082526 0.0504584  0.05411734 0.05983567 0.06390266
 0.06032081 0.06338844 0.05707581 0.0635867  0.0638952  0.0617655
 0.06150572 0.05927953 0.06030702 0.0656257  0.06661168 0.06536775
 0.0616813  0.06197134 0.06193145 0.07999509 0.07546388 0.08027882
 0.07479459 0.09090279 0.07814075 0.0802171  0.07775313 0.07355628
 0.08467224 0.07712016 0.08223684 0.07676896 0.07074729 0.06948253
 0.0725431  0.0723284  0.06498813 0.06167763 0.05579942 0.054623
 0.06259921 0.05531734 0.04464285 0.04196477 0.04370118 0.05025584
 0.04670332 0.05065042 0.0545966  0.050857   0.05582112 0.04592759
 0.04760543 0.04983421 0.05367439 0.05936908 0.06580732 0.07058662
 0.07105789 0.07385908 0.08030536 0.07570688 0.08486843 0.07701544
 0.08752973 0.09596246 0.08934035 0.08951164 0.09370176 0.09739666
 0.0964219  0.10287278 0.09929338 0.10616501 0.11146533 0.11203282
 0.12435029 0.12276786 0.13570051 0.12248658 0.13161181 0.13534816
 0.12307172 0.13152264 0.12083782 0.12835614 0.14184475]",average_loss,12.83429142832756
"[0.18434303 0.16002846 0.11804064 0.11152669 0.14348911 0.16961351
 0.1740036  0.14015013 0.13161783 0.12511748 0.1302666  0.13676344
 0.11506692 0.12154122 0.11086744 0.12051687 0.10373262 0.10445739
 0.09684056 0.08729757 0.08870287 0.07960854 0.07649349 0.07130457
 0.07171053 0.06422841 0.06745354 0.0623517  0.06494109 0.0486568
 0.0478173  0.04791342 0.05610252 0.05704867 0.05506292 0.05193905
 0.04669463 0.04981358 0.04929652 0.05008972 0.05152454 0.05438944
 0.05640937 0.05264992 0.05482456 0.06157449 0.06011903 0.05694096
 0.05093068 0.05180921 0.05682797 0.05451257 0.04971641 0.05158839
 0.04595821 0.04821103 0.05221829 0.05418754 0.05008651 0.04842836
 0.04397376 0.05151861 0.05518466 0.06078116 0.06444988 0.06523767
 0.06111938 0.06456831 0.0650214  0.06064967 0.06122679 0.06686136
 0.06233964 0.05925029 0.06030702 0.06252573 0.06239817 0.0667735
 0.06261965 0.06534892 0.06842034 0.07860874 0.07692791 0.08303785
 0.07725055 0.09063385 0.07805073 0.07804662 0.07987382 0.08132309
 0.08712296 0.07675027 0.08847325 0.07854993 0.07523295 0.07300424
 0.07366287 0.0752977  0.05917341 0.06167763 0.05671334 0.05149881
 0.05860713 0.05414841 0.04725355 0.04478593 0.04368331 0.04992951
 0.04970278 0.05868721 0.05448262 0.050857   0.05363785 0.04520621
 0.04852485 0.04912525 0.05795557 0.06520581 0.07111292 0.06990132
 0.0753701  0.07116279 0.07525377 0.08320615 0.08223686 0.0819105
 0.08786758 0.09006336 0.09462246 0.08761387 0.08993518 0.09677365
 0.10125935 0.09834668 0.09685672 0.10676968 0.11206559 0.11084098
 0.13300963 0.12100565 0.13161783 0.11727438 0.12873639 0.13192162
 0.12023594 0.1287063  0.11915951 0.12335525 0.1363255 ]",losses,12.966031551361084
"[0.17440838 0.15336062 0.1370614  0.14644921 0.13441467 0.17646654
 0.16480227 0.15086405 0.15086474 0.14685151 0.13752753 0.13706139
 0.12231632 0.12499655 0.1066033  0.12136072 0.11278923 0.10591107
 0.09740224 0.09773533 0.08679037 0.08515719 0.08105439 0.07701545
 0.07105263 0.06672816 0.06678494 0.0587406  0.06278498 0.05139803
 0.05116117 0.0472165  0.05821116 0.05746571 0.05465429 0.05398295
 0.04596687 0.05054783 0.04929651 0.04784689 0.05253663 0.05634747
 0.05716007 0.05374312 0.05221387 0.06157449 0.06091744 0.05946047
 0.05260898 0.05016447 0.05765864 0.05377024 0.04986038 0.05263539
 0.0476895  0.04936711 0.05254408 0.0554513  0.04918281 0.05162646
 0.0476698  0.05166933 0.05730021 0.05692631 0.06325911 0.06292364
 0.05842794 0.05630923 0.06263772 0.06138394 0.05555276 0.06668565
 0.06346618 0.05922104 0.06140351 0.06141442 0.06026214 0.07020004
 0.06146137 0.06343985 0.06656639 0.08023106 0.07839193 0.08179183
 0.07918553 0.09096256 0.08102152 0.08124204 0.07852565 0.08177998
 0.08663281 0.07853802 0.0867978  0.0794248  0.07397381 0.0721476
 0.07211122 0.07539452 0.06166543 0.06167763 0.05584928 0.05139803
 0.05940554 0.05294513 0.045165   0.04633756 0.04522044 0.0499295
 0.047697   0.05532297 0.05100622 0.05085699 0.05291009 0.04220048
 0.04852485 0.05325378 0.05654981 0.06568494 0.06500478 0.06990132
 0.07548729 0.07501464 0.07458518 0.08254294 0.07828948 0.08207367
 0.07975931 0.0869678  0.09070642 0.08634868 0.09056294 0.10404206
 0.09754942 0.09466443 0.0956384  0.10435096 0.10846397 0.1090532
 0.12316702 0.12687969 0.1281184  0.11437872 0.12701117 0.13020837
 0.12023594 0.12926959 0.11636236 0.12446656 0.13135818]",average_loss,12.906155735254288
"[0.25333366 0.18892245 0.13482368 0.12701651 0.13668329 0.1787509
 0.16825277 0.15491797 0.15436418 0.14626409 0.13811916 0.13765731
 0.12864223 0.12905656 0.11086745 0.12074701 0.11453507 0.10155004
 0.09300791 0.0933072  0.08688144 0.08311294 0.08302514 0.07391526
 0.06710527 0.07157462 0.06752782 0.063748   0.06733155 0.05756579
 0.04955611 0.04329631 0.05194915 0.04954228 0.05383703 0.05374249
 0.05279208 0.04815184 0.04502225 0.04934211 0.05124852 0.04992951
 0.05714219 0.05314361 0.04960316 0.05724262 0.05723113 0.05643705
 0.05031586 0.05180921 0.04422124 0.04741206 0.04645317 0.04416423
 0.03966256 0.04736742 0.04007126 0.04756051 0.04432732 0.04568714
 0.04282254 0.047871   0.04834284 0.05190603 0.06013337 0.06185563
 0.0598476  0.0645978  0.05385343 0.06241189 0.06401249 0.06290767
 0.06269077 0.05936726 0.06140351 0.0644559  0.06851362 0.06730067
 0.06052304 0.06079653 0.0656394  0.07675046 0.07748985 0.08188084
 0.0784413  0.09048443 0.08237186 0.07442916 0.07401165 0.07812501
 0.08206835 0.06852042 0.07511615 0.06967635 0.07003905 0.07328978
 0.07142337 0.0710374  0.06200747 0.0625     0.05717861 0.05432066
 0.058794   0.05548924 0.04438178 0.04397484 0.04793724 0.04155354
 0.04370385 0.04822069 0.04564914 0.04734029 0.05125788 0.05013561
 0.05097663 0.05408782 0.05789167 0.06307148 0.06395703 0.06921601
 0.07297964 0.07607388 0.07480805 0.08167567 0.08092105 0.07750496
 0.09335755 0.09543679 0.09179927 0.09393978 0.09006736 0.09781202
 0.09714931 0.09750282 0.10173002 0.10918842 0.11446666 0.1156083
 0.12101565 0.12687972 0.1357005  0.12306572 0.13103673 0.13649035
 0.124206   0.13377573 0.12139723 0.12780048 0.14184476]",losses,12.712678670883179
"[0.24891827 0.18558852 0.15440387 0.13743693 0.1344147  0.17589545
 0.16307704 0.1497058  0.14969827 0.14391448 0.13575265 0.14838386
 0.13136652 0.12784718 0.10599416 0.12074701 0.1151534  0.10341907
 0.09796394 0.09393977 0.08688144 0.08439789 0.08139223 0.07783129
 0.06842105 0.07223783 0.06819642 0.06509613 0.0658551  0.05071272
 0.04759438 0.04630179 0.05226864 0.04854142 0.05240683 0.05001538
 0.05129722 0.049659   0.04165983 0.0485945  0.05049405 0.05188752
 0.05406792 0.0523678  0.04464285 0.05782708 0.05643272 0.05643705
 0.05031585 0.04934211 0.04588259 0.0442491  0.04349386 0.04654377
 0.04115778 0.04443039 0.04039704 0.04614264 0.04112607 0.04203216
 0.04459481 0.0456101  0.04361658 0.05097967 0.05685877 0.06301265
 0.06693111 0.06383088 0.05676681 0.06109023 0.06471624 0.0667735
 0.05972083 0.05951349 0.06030702 0.06220403 0.06276392 0.06773997
 0.06305949 0.06314615 0.06153417 0.07492167 0.07139714 0.07983381
 0.07754823 0.08857195 0.08012127 0.07708196 0.07535979 0.07218567
 0.07476215 0.06935267 0.07302184 0.06998881 0.06933078 0.06729335
 0.07268707 0.07084376 0.06269156 0.05921053 0.0565638  0.05200271
 0.05719716 0.05174183 0.04464285 0.04164739 0.04409439 0.04198866
 0.04620647 0.0487814  0.04627603 0.04799726 0.04838619 0.04580736
 0.04668601 0.05337889 0.05578303 0.06098072 0.06257491 0.07195724
 0.07457329 0.06865909 0.07317372 0.08034927 0.07894737 0.07619961
 0.08947232 0.09415184 0.08924929 0.09267459 0.08818407 0.09656598
 0.096531   0.10080153 0.10355751 0.10858373 0.11326614 0.11322464
 0.11983237 0.12570487 0.13628374 0.12364484 0.12988657 0.13477708
 0.12363886 0.13152267 0.12027838 0.12724483 0.14405248]",average_loss,12.469145894050598
"[0.17109679 0.15558322 0.13818029 0.12645324 0.13611613 0.16390258
 0.1705531  0.14463839 0.13608934 0.14039004 0.12730843 0.13378383
 0.1229166  0.11912248 0.10782161 0.12320185 0.10857008 0.10653407
 0.09495727 0.08887905 0.08742787 0.08077668 0.08105437 0.06934652
 0.07236842 0.06672816 0.06849356 0.06032948 0.06006641 0.0486568
 0.05104971 0.04839256 0.05329101 0.04754057 0.05291761 0.05229974
 0.05053012 0.04753351 0.04485128 0.0489683  0.05176376 0.05297532
 0.05828611 0.05547108 0.0485589  0.05545487 0.05388458 0.05804954
 0.05367246 0.04851974 0.04588259 0.04973586 0.04955645 0.04806668
 0.04265299 0.04736742 0.04007127 0.04666663 0.04022238 0.04248904
 0.04182278 0.0469365  0.04492192 0.04936601 0.06199394 0.06247864
 0.06178484 0.06300499 0.05623711 0.06255875 0.06077228 0.05965685
 0.05948674 0.06042009 0.05811404 0.06235026 0.06329061 0.06317125
 0.05659372 0.05653783 0.0644917  0.07335833 0.07451744 0.08268184
 0.07806919 0.08092201 0.07742056 0.07506222 0.0779046  0.07127194
 0.08180796 0.07554816 0.07846705 0.07236343 0.07444599 0.07119579
 0.07494254 0.07474902 0.06420632 0.05674342 0.05335674 0.05129725
 0.05845424 0.04857887 0.04333751 0.04633757 0.04025156 0.04525202
 0.04519438 0.04784689 0.05174709 0.05012273 0.05291009 0.04364323
 0.0452558  0.05125207 0.06006421 0.05819303 0.06649837 0.07127193
 0.07253435 0.06755169 0.07592238 0.07688023 0.08092106 0.07717861
 0.08558712 0.08772708 0.09525996 0.08698128 0.09056294 0.09885034
 0.09333029 0.09527814 0.09381095 0.10253691 0.10906424 0.10786138
 0.1270933  0.12335527 0.1281184  0.11322047 0.12528588 0.12963727
 0.11910162 0.12870634 0.11636233 0.12502223 0.12859854]",losses,12.31500568985939
"[0.17771992 0.19392335 0.13762084 0.12814306 0.13951904 0.16675802
 0.16997802 0.14521752 0.13783905 0.1486137  0.12849173 0.13497567
 0.11899175 0.12093653 0.11086744 0.11537708 0.11042506 0.1044574
 0.09684056 0.08666497 0.08997786 0.0827041  0.08364452 0.06804118
 0.0743421  0.06989112 0.06507632 0.06278503 0.05711348 0.04797149
 0.04585557 0.05396794 0.06242843 0.05221122 0.05393919 0.05410318
 0.04673397 0.04757216 0.04695991 0.05046352 0.05126692 0.05449823
 0.05371043 0.05779855 0.05090852 0.0601993  0.05437722 0.06036749
 0.05098053 0.05180921 0.04685986 0.04938084 0.04787685 0.04816186
 0.04399081 0.04324308 0.04337563 0.04882427 0.04786555 0.046144
 0.04162587 0.04497704 0.05009831 0.0572849  0.05834722 0.06132163
 0.05715616 0.05834451 0.05588396 0.05888745 0.06157866 0.0604476
 0.06037919 0.06036159 0.05921053 0.0612682  0.06542663 0.06202907
 0.05775199 0.0590343  0.06550696 0.07335833 0.07329002 0.07921082
 0.0761342  0.08157942 0.08097651 0.07599673 0.07840448 0.07127193
 0.08180796 0.07129452 0.07935133 0.07617531 0.07271469 0.07271869
 0.07479859 0.07474902 0.06176316 0.05921053 0.05493533 0.05119647
 0.05845424 0.05016034 0.04229323 0.04305796 0.04178869 0.04677492
 0.04443992 0.0478469  0.04815671 0.04938848 0.05141523 0.04436461
 0.04597091 0.05196102 0.05616642 0.06193899 0.06384558 0.0685307
 0.07173754 0.06889983 0.07354516 0.07820664 0.08223685 0.07913665
 0.0868822  0.08772708 0.08414934 0.08824646 0.08749022 0.09615064
 0.09580356 0.09382058 0.0974659  0.10556031 0.11086504 0.1120328
 0.12375865 0.12335527 0.1327843  0.11727436 0.12701115 0.13192162
 0.12137025 0.12983286 0.1174812  0.12557787 0.13356586]",average_loss,12.303946018218994
"[0.18875842 0.16169539 0.1191595  0.11434302 0.14405628 0.17532435
 0.16513088 0.13334532 0.12481337 0.11983082 0.12456542 0.13050628
 0.117468   0.11566714 0.11330408 0.10632488 0.10198677 0.10632643
 0.09746833 0.08919533 0.08997786 0.07960853 0.07778855 0.07130455
 0.0736842  0.06688121 0.05593889 0.05984801 0.05495736 0.04934211
 0.04665809 0.05418573 0.05885014 0.05404612 0.05373487 0.04869286
 0.04960568 0.05275061 0.04855564 0.04952901 0.05378795 0.05591235
 0.05489011 0.05264991 0.05665205 0.06215896 0.05901483 0.0592589
 0.05337335 0.04934211 0.05443366 0.04967131 0.05070819 0.05025585
 0.0476895  0.05024196 0.05165982 0.04993391 0.05148035 0.0525402
 0.0476698  0.05486475 0.05955082 0.05692631 0.05938914 0.0584736
 0.0567273  0.05610275 0.06228458 0.0629993  0.05415991 0.06642207
 0.06228113 0.0591918  0.06140351 0.05825596 0.05717516 0.06396199
 0.06169597 0.0624119  0.06912662 0.07742888 0.07938274 0.08081282
 0.07189211 0.08743641 0.07805073 0.07991565 0.07582936 0.07584064
 0.08474883 0.07570228 0.08014252 0.07914358 0.07672815 0.06976807
 0.0712634  0.07613686 0.06166543 0.05921053 0.05417097 0.05482456
 0.05860712 0.05414842 0.04464285 0.04446855 0.04177082 0.05156119
 0.05145093 0.05364085 0.04730185 0.04938848 0.04995971 0.04220048
 0.0438256  0.05396272 0.05725269 0.0591513  0.06500478 0.06716008
 0.07469046 0.06687762 0.07220796 0.08004319 0.07960526 0.07505743
 0.0849396  0.09018018 0.08679037 0.09172571 0.09426342 0.09947333
 0.09394862 0.09466443 0.09442008 0.10193221 0.11086503 0.10964911
 0.12612519 0.12218045 0.12986812 0.11553698 0.12471081 0.12849507
 0.1196688  0.12701653 0.14041804 0.12224393 0.12639084]",losses,12.311564862728119
